datetime,price,rsi,macd,macd_signal,adx,bb_upper,bb_lower,sma14,sma28
2024-11-19 20:30:00,346.0,61.0529100058305,3.796528290982451,4.13747077363816,24.766312591243445,353.9808896427077,305.51918992097814,343.6353498186384,340.3561346871512
2024-11-20 14:30:00,341.03009033203125,52.274376444050226,3.3175123181616186,3.9734790825428523,23.261478211975927,354.40116089387624,305.5965895246506,343.7896423339844,341.1096987043108
2024-11-20 15:00:00,337.1499938964844,46.63644546492147,2.5948851329944205,3.697760292633166,22.18451948295352,354.64802924564447,305.74553525107706,343.755362374442,341.6925561087472
2024-11-20 15:30:00,339.31500244140625,49.88436955464453,2.1718601267403983,3.3925802594546126,21.18448637743271,354.94852174087106,305.8134357001864,343.39464896065846,341.56201716831754
2024-11-20 16:00:00,335.1700134277344,44.32235181909844,1.4850253415277734,3.0110692758692448,20.822924856984773,355.0700728418773,305.86974213440624,342.89954921177457,341.15005384172713
2024-11-20 16:30:00,338.17608642578125,48.78247914126453,1.1697842493503572,2.642812270565467,20.487189159425974,355.3243569107063,306.23138998522,342.4257049560547,340.8984821864537
2024-11-20 17:00:00,338.05999755859375,48.62049909418321,0.900208962662532,2.29429160898488,20.175434583121373,355.5374389550455,306.6838440039389,341.8959263392857,340.7984826224191
2024-11-20 17:30:00,337.6227111816406,47.97429998118345,0.6438612183761734,1.964205530863139,19.71417246943238,355.6865611439262,307.2373182070085,341.44942801339283,340.61344037737166
2024-11-20 18:00:00,340.989990234375,53.139120398425085,0.7042963720066382,1.712223699091839,18.62707521967304,355.99419730093166,307.67001778695897,341.1662139892578,340.503793988909
2024-11-20 18:30:00,338.3800048828125,49.072625498075354,0.5354157221964897,1.4768621037127692,17.56082835316584,356.20976557831756,308.00694628342904,340.60621425083707,340.43701171875
2024-11-20 19:00:00,338.4750061035156,49.2249368042378,0.40457866405716914,1.262405415781649,16.618759229169935,356.34994652978577,308.56566146756353,340.0926295689174,340.4211186000279
2024-11-20 19:30:00,339.239990234375,50.50850616436788,0.358484789468946,1.0816212905191085,15.595178419864443,356.46775150550013,309.21213871841167,339.84762137276783,340.4939749581473
2024-11-20 20:00:00,341.3399963378906,53.950031866044704,0.48580791262793355,0.9624586149408736,15.046861535461131,356.5282051092118,310.10704552729766,339.67134966169084,340.87611716134205
2024-11-20 20:30:00,341.94000244140625,54.914694085849455,0.6278899585443014,0.8955448836615593,14.982243605905769,356.4548448055681,311.2428840326713,339.4920632498605,341.2107598440988
2024-11-21 14:30:00,344.9800109863281,59.53938043977236,0.9745601638167045,0.9113479396925883,16.307116252253483,356.5013761656123,312.3375171798118,339.41920689174106,341.5272783551897
2024-11-21 15:00:00,337.19000244140625,46.40381521564814,0.6136365926965937,0.8518056702933894,16.800935108292308,356.2200060680444,313.4521021734455,339.14491489955356,341.46727861676897
2024-11-21 15:30:00,341.29998779296875,52.373851115973345,0.6517307847619236,0.8117906931870963,16.69500597175939,356.125271925377,314.44863183962025,339.44134303501676,341.59835270472934
2024-11-21 16:00:00,341.6852111816406,52.90338025231084,0.7048796011770833,0.7904084747850937,16.860348252524602,355.6927645394181,315.9706113150741,339.6106436593192,341.50264630998885
2024-11-21 16:30:00,340.8699035644531,51.595847188271684,0.6734488115138788,0.7670165421308507,16.83471727932851,355.56190681928115,316.9100366272869,340.0177786690848,341.4586639404297
2024-11-21 17:00:00,343.7200012207031,55.71622307277695,0.8685071362191934,0.7873146609485193,17.41641221011029,355.25436166904655,318.2686573041678,340.4137725830078,341.41973876953125
2024-11-21 17:30:00,342.989990234375,54.437988323196244,0.9531985981334401,0.8204914483855035,18.02312366050422,354.94246994253695,319.5412630984089,340.7659149169922,341.3309206281389
2024-11-21 18:00:00,343.4202880859375,55.091987573568495,1.0430154000640073,0.8649962387212043,18.508552745553548,354.9270750101502,320.30988308485536,341.1800275530134,341.3147277832031
2024-11-21 18:30:00,343.0050048828125,54.2821622198094,1.0683704691327875,0.9056710848035211,18.881589912688305,354.75001240081804,321.29444626094255,341.32395717075894,341.2450855800084
2024-11-21 19:00:00,341.5801086425781,51.48567464084322,0.9623934531522877,0.9170155584732744,18.15362527744044,354.34505448761786,322.5185155894608,341.5525360107422,341.07937513078963
2024-11-21 19:30:00,340.5199890136719,49.444726120583525,0.7838276331618772,0.890377973410995,17.47765811613885,353.8221724534563,323.82226506398234,341.6986062186105,340.8956178937639
2024-11-21 20:00:00,340.56878662109375,49.54387501426576,0.6388858154347759,0.8400795418157513,16.849974323501666,353.29747359481587,325.08691709993855,341.79352024623324,340.82057080950057
2024-11-21 20:30:00,339.54998779296875,47.45147039051908,0.43677495981029324,0.7594186254146598,15.980588680445926,352.44241509465746,326.72212478745746,341.66566249302457,340.6685060773577
2024-11-22 14:30:00,342.3948059082031,53.37312122089441,0.5003855640569554,0.707612013143119,15.689981416775536,351.54780890706115,328.47450271228877,341.69814845493863,340.59510585239957
2024-11-22 15:00:00,343.3951110839844,55.28136333642857,0.6243169567449627,0.6909530018634877,15.813257415607318,350.6556212267636,330.20258756578664,341.5849413190569,340.502074105399
2024-11-22 15:30:00,355.17999267578125,70.56527468858175,1.6544039930200256,0.8836432000947954,18.104581696796327,350.46730709187204,331.6498193729717,342.8699406215123,341.00742776053295
2024-11-22 16:00:00,354.260498046875,68.59535147562411,2.369248635168674,1.1807642871095712,20.385900309678604,350.04124343921546,333.2698298640072,343.79569135393416,341.61851719447543
2024-11-22 16:30:00,353.04998779296875,65.9837944875261,2.8057471962536624,1.5057608689383895,22.30731546730464,350.7428840435362,332.928185510384,344.60746111188615,342.1090523856027
2024-11-22 17:00:00,354.0,67.0442238920873,3.191543370926695,1.8429173693360505,24.091486685100243,351.3545672047742,332.5770385429937,345.54532514299666,342.78155190604076
2024-11-22 17:30:00,354.8399963378906,67.99429515332793,3.524442721389164,2.1792224397466735,25.950715063956142,352.093154039496,332.18201969271655,346.33961050851,343.37669154575894
2024-11-22 18:00:00,351.4244079589844,60.37282187762265,3.4726281227630693,2.437903576349953,26.91961673031276,352.57390685229484,332.07856768732574,346.9420689174107,343.8539919172014
2024-11-22 18:30:00,354.0150146484375,63.69661661480403,3.599116613337003,2.670146183747363,27.517355374722214,353.23144521472426,331.8214264893773,347.69883510044644,344.4394313267299
2024-11-22 19:00:00,353.8999938964844,63.44218061792909,3.648026264048667,2.865722199807624,28.137056974818375,353.8172536408098,331.5870432341902,348.477048601423,344.900502886091
2024-11-22 19:30:00,353.7377014160156,63.05942718906802,3.6318264333831394,3.018943046522727,28.769002305810027,354.4139566907078,331.4720470760333,349.34544808524,345.44899204799106
2024-11-22 20:00:00,351.989990234375,58.93582904766188,3.4383273671367647,3.1028199106455348,28.471623827642507,354.8406632918047,331.51212536088786,350.16473388671875,345.93167005266463
2024-11-22 20:30:00,352.6000061035156,59.920972865719584,3.29620455132374,3.141496838781176,28.209534473286997,355.2642948712627,331.6384935634471,351.02410670689176,346.4088134765625
2024-11-25 14:30:00,353.2300109863281,60.962582813399024,3.197547981992841,3.1527070674235094,29.652044177525593,355.43062997067744,332.27894404752846,352.0012512207031,346.83345685686385
2024-11-25 15:00:00,349.57989501953125,52.456414353099035,2.7926363137185604,3.08069291668252,30.33501765306718,355.42246559685015,332.8946044104741,352.5144718715123,347.10631016322543
2024-11-25 15:30:00,351.64898681640625,56.188222227522246,2.6086286677988824,2.9862800669057927,30.969207308927228,355.6589675181542,333.2127987084781,353.1040344238281,347.34448787144254
2024-11-25 16:00:00,353.7099914550781,59.590680263949864,2.5991457976670063,2.9088532130580353,31.81290196832131,356.08540922573,333.3163568701126,352.999034336635,347.93448747907365
2024-11-25 16:30:00,353.0165100097656,57.959627367075036,2.5067758462547545,2.828437739697379,32.61225291946935,356.40689009084184,333.5443973149897,352.9101780482701,348.35293470110213
2024-11-25 17:00:00,347.2699890136719,46.581769161057665,1.9474270487789909,2.6522356015137016,31.189233371239823,356.4735658520209,333.581471510214,352.49732099260603,348.5523910522461
2024-11-25 17:30:00,348.9599914550781,49.70854095446199,1.6218129201704983,2.446151065245061,29.482974547030555,356.614940453815,333.6850462492402,352.1373203822545,348.84132276262557
2024-11-25 18:00:00,350.0111083984375,51.605891459820405,1.4320697217831935,2.2433347965526877,28.441704281030223,356.77934167959523,333.7064022517664,351.79239981515065,349.06600516183033
2024-11-25 18:30:00,348.14990234375,48.14243681882067,1.1186183600313484,2.01839150924842,27.47481046260134,356.8526428603081,333.7285655049961,351.55850655691967,349.2502877371652
