datetime,price,rsi,macd,macd_signal,adx,bb_upper,bb_lower,sma14,sma28,volume,atr,prediction,next_movement
2025-01-15 14:30:00,237.35000610351562,62.058482480546914,-0.22015504899519556,-0.5879049527750332,17.92478469827569,244.5179985974086,228.62492067051832,234.22093636648995,233.4827548435756,5617793.0,1.4343512492516535,0,1
2025-01-15 15:00:00,237.92010498046875,63.82850623639509,0.08721532467328075,-0.45288089728537045,18.874584308940555,244.30400044277349,228.68570096452282,234.43487221854073,233.51811599731445,2981857.0,1.4061828233145934,0,1
2025-01-15 15:30:00,237.97500610351562,64.00266705178873,0.3314182389338214,-0.2960210700415321,19.75654109027222,244.1004215506136,228.7451731279927,234.60380118233817,233.79150881086076,1852984.0,1.3693125780527253,0,1
2025-01-15 16:00:00,237.40069580078125,60.70966570010953,0.4731545351997397,-0.14218594899327774,20.672984847111113,243.86118267275,228.8133653401197,234.79170772007532,234.0422477722168,1852030.0,1.3593613744446065,0,0
2025-01-15 16:30:00,236.77499389648438,57.25344840166844,0.5288958742653449,-0.007969584341553218,20.77166074919645,243.68571278093248,228.84049200945537,234.97492109026228,234.2443902151925,1697928.0,1.3264284313341659,0,0
2025-01-15 17:00:00,237.11990356445312,58.650884621498506,0.5940547216986829,0.11243527686649402,20.967463134585916,243.40832715571057,228.92894930302967,235.25675746372767,234.472779410226,1261656.0,1.2966838049609666,0,1
2025-01-15 17:30:00,237.19000244140625,58.944643574966975,0.643927179567811,0.21873365740675743,21.245412639413782,243.02997765058728,229.08301313746375,235.53282928466797,234.70636858258928,1253909.0,1.2487063903208977,0,1
2025-01-15 18:00:00,237.52999877929688,60.41363211698544,0.7027850560825755,0.3155439371419211,21.352936685235736,242.7159008819189,229.21208962275466,235.85425785609655,234.89243970598494,952595.0,1.2002267956858113,0,1
2025-01-15 18:30:00,237.56500244140625,60.570054423759146,0.7436821454167273,0.40117157879688237,21.57768100330378,242.3359652474085,229.38809699101225,236.10745784214564,235.050114767892,1032275.0,1.1476896260581417,0,1
2025-01-15 19:00:00,237.5601043701172,60.5340091133492,0.7668582849869381,0.47430892003489356,21.811375498077155,242.11319773195584,229.47479697978383,236.3121076311384,235.19940403529577,875979.0,1.0892833549864664,0,0
2025-01-15 19:30:00,237.80999755859375,61.783563029783714,0.7962116027054265,0.5386894565690001,22.228828763688707,241.8911692674674,229.56861128934761,236.5657719203404,235.33976091657365,1185538.0,1.045341013642567,0,1
2025-01-15 20:00:00,237.62120056152344,60.231947068354465,0.7950748506934531,0.5899665353938908,22.53692828101248,241.56641991171944,229.72447473288156,236.88514382498605,235.484803880964,1596548.0,0.9987739483544819,0,0
2025-01-15 20:30:00,237.85000610351562,61.49405139525187,0.8033758449091408,0.6326483972969408,23.243614039258755,241.3266878209519,229.83663571769208,237.21050153459822,235.62480436052596,4684385.0,1.004575939975925,0,1
2025-01-16 14:30:00,234.84500122070312,42.44265550178568,0.5610087033448679,0.6183204585065263,22.022232975030416,240.8477363443537,230.03165873185307,237.3222874232701,235.6662543160575,6027586.0,1.1663911595256358,0,0
2025-01-16 15:00:00,232.8179931640625,34.645510121042946,0.20302800724942927,0.535261968255107,22.18663254403273,240.44330797491446,230.11280131725212,236.99857221330916,235.60975428989954,4418188.0,1.2587486740098537,0,0
2025-01-16 15:30:00,231.96009826660156,31.968678461291546,-0.14819096877377547,0.3985713808493305,23.082381305154804,239.9623183392194,230.2215086522706,236.57285744803292,235.50386483328683,6213045.0,1.3016952408914042,0,0
2025-01-16 16:00:00,230.5850067138672,28.206758945765685,-0.5313676582548226,0.2125835730284999,24.320496421911404,239.43894593813764,230.31148839239387,236.04500034877233,235.32440076555525,4853468.0,1.36246674781992,0,0
2025-01-16 16:30:00,230.68539428710938,28.864874181696962,-0.8175137178659213,0.006564114849615638,25.627888143742478,239.36489706151642,230.12608717397464,235.5653359549386,235.17852183750696,4705942.0,1.3394329291279838,0,1
2025-01-16 17:00:00,230.9199981689453,30.468994055967528,-1.013670990886368,-0.19748290629758108,26.54349589605834,239.30024149836868,229.95842113416478,235.1471219744001,235.06102153233118,3706121.0,1.2951878070976368,0,1
2025-01-16 17:30:00,230.4600067138672,29.084127250985432,-1.1924981329355262,-0.3964859516251701,27.294104028564885,239.31782508249546,229.74619480188653,234.6714150565011,234.96408626011439,2438913.0,1.2562458208763772,0,0
2025-01-16 18:00:00,229.19000244140625,25.621578667952278,-1.420326027980252,-0.6012539668961865,28.576525716655016,239.43762392156893,229.46282446884683,234.09998648507255,234.81640788487024,3784311.0,1.280799036865676,-1,0
2025-01-16 18:30:00,229.0,25.139372288337483,-1.597794504859877,-0.8005620744889246,29.938350361263446,239.53521645712172,229.15487481223514,233.4907008579799,234.6724793570382,3281506.0,1.2353851251224806,-1,0
2025-01-16 19:00:00,229.1750030517578,26.511261320853777,-1.7046679170343566,-0.9813832429980112,31.056008370505385,239.58694543187883,228.8747528277473,232.89141518729073,234.49943651471818,2563215.0,1.2071430688916338,-1,1
2025-01-16 19:30:00,229.86000061035156,31.78111122175956,-1.71433055247374,-1.127972704893157,31.515468703739124,239.58993002121147,228.66266124814538,232.3414077758789,234.32675770350866,2737756.0,1.1880605055863163,0,1
2025-01-16 20:00:00,229.02499389648438,29.046722725153742,-1.7689746850213623,-1.2561731009187982,31.790647428174623,239.5485715533359,228.41509073042525,231.71390751429968,234.13983971732003,3731830.0,1.1866711565544812,-1,0
2025-01-16 20:30:00,228.24000549316406,26.71930540930157,-1.854247941441514,-1.3757880690233413,32.48200880899634,239.50800472036536,228.1270862438157,231.043822152274,233.96448298863,9428473.0,1.192037148510969,-1,0
2025-01-17 14:30:00,230.7899932861328,42.76326380161736,-1.6965086125146058,-1.439932177721594,30.50209520893093,239.3966299259877,228.02274644730332,230.53953552246094,233.87501852852958,21433769.0,1.3961764802579535,0,1
2025-01-17 15:00:00,230.38499450683594,41.21969147849634,-1.5858978316466619,-1.4691253085066078,28.66360400887019,239.31120066462333,227.8947864482394,230.22096361432756,233.77162551879883,4270617.0,1.387164179701024,0,0
2025-01-17 15:30:00,231.3397979736328,46.154293940481914,-1.4049973953629546,-1.4562997258778771,26.68152673440231,239.2218960061919,227.81783406582957,230.1153782435826,233.55697522844588,3274620.0,1.380937294934433,0,1
2025-01-17 16:00:00,231.2812957763672,45.90003501880342,-1.2519217599326282,-1.4154241326888275,24.84102640811071,239.07582848902058,227.76216240802182,230.06689235142298,233.31987489972795,3366417.0,1.328013158842576,0,0
2025-01-17 16:30:00,229.66110229492188,39.42278351717452,-1.2469699955377678,-1.3817333052586156,24.044447135547877,239.09246656999161,227.72199200457592,230.0008991786412,233.02294976370675,2724602.0,1.3595839526724591,0,0
2025-01-17 17:00:00,230.25909423828125,42.64013844610589,-1.1811768627605659,-1.3416220167590056,23.343428327415793,239.09499439032695,227.7151459469359,229.97044917515345,232.76789256504603,2911420.0,1.323491800570297,0,1
2025-01-17 17:30:00,230.16000366210938,42.239794595727766,-1.1240734928689733,-1.2981123119809992,22.605521847111206,239.11092230292402,227.66511082608687,229.9161638532366,232.53164291381836,2007670.0,1.268242604226548,0,0
2025-01-17 18:00:00,229.91000366210938,41.18907004304865,-1.0864674510123393,-1.2557833397872673,21.920322972542664,239.12744411207683,227.61948178688385,229.87687792096818,232.27414648873466,1631685.0,1.2105114692008794,0,0
2025-01-17 18:30:00,229.2899932861328,38.62306530616935,-1.0940821496240858,-1.223443101754631,21.8460941472368,239.16012369136968,227.53824819583735,229.88402012416296,231.99200330461775,2638017.0,1.1833322093332943,0,0
2025-01-17 19:00:00,229.17999267578125,38.1687429118068,-1.0963548864035033,-1.1980254586844055,22.20046036566687,239.20245832548656,227.38377018141912,229.8968767438616,231.69378880092077,2358581.0,1.1588093084294653,0,0
2025-01-17 19:30:00,229.20570373535156,38.3512799641781,-1.0835904231578297,-1.1751384515790904,22.21141553550772,239.23037311613098,227.2149840703227,229.8990696498326,231.39524241856165,1876406.0,1.1070801314043694,0,1
2025-01-17 20:00:00,229.44009399414062,40.08773274933277,-1.0425433680829315,-1.1486194348798586,22.040888320942607,239.24271071879105,227.0619353644958,229.86907632010323,231.10524204799108,2532291.0,1.0772888678330752,0,1
2025-01-17 20:30:00,229.99000549316406,44.068213536298046,-0.9546355743775337,-1.1098226627793937,21.596864139617754,239.22696177145824,226.93875576219827,229.93800571986608,230.82595661708288,5430152.0,1.0567688447679895,0,1
2025-01-21 14:30:00,221.86000061035156,21.415235081492355,-1.5234303070050714,-1.1925441916245294,24.47904588085778,239.69710737435,226.05075312544076,229.48229108537947,230.26305661882674,19281508.0,1.6377141016707224,0,0
2025-01-21 15:00:00,221.77029418945312,21.285219498902677,-1.9588622444116481,-1.345807802181953,27.155357497723507,240.07932403903584,225.2342615148146,228.83802686418807,229.6887811933245,5972916.0,1.600020280862211,0,0
2025-01-21 15:30:00,221.30999755859375,20.59431370602357,-2.314408225816834,-1.5395278869089293,29.756243109615255,240.4370487279765,224.43459379347297,228.18981279645647,229.205388205392,6229694.0,1.5921609918274104,-1,0
2025-01-21 16:00:00,220.10780334472656,18.871389763831658,-2.6624964023736197,-1.7641215900018674,32.34148843375452,240.802624405676,223.558582738925,227.3875274658203,228.75145285470145,7200132.0,1.602721313351457,-1,0
2025-01-21 16:30:00,220.1699981689453,19.24777930856476,-2.899911809397878,-1.9912796338810697,34.80147163610201,241.0728558355982,222.76138684890236,226.59386335100447,228.33037785121374,5323431.0,1.55966979096921,-1,1
2025-01-21 17:00:00,220.56500244140625,21.731389151337638,-3.0213632910650006,-2.197296365317856,36.71573771920622,241.22811128195804,222.06881003936593,225.9441419328962,227.97252055576868,1416588.0,1.5096934209250925,-1,1
